KOD INDEKSU	NAZWA INDEKSU	"KMS
(magazyn)"	CENA	WARTOŚĆ
TM-45-00-4128	PROWADNICA NOŻA 3-038-06-7300	1.0	248.1999969482422	248.1999969482422
TM-45-00-4157	TULEJA 3-005-18-9100	1.0	572.9400024414062	572.9400024414062
TM-40-00-0001	Płytka łańcucha  D=28 60B NFL25/26	11.0	101.41999816894531	1115.6199951171875
TM-40-00-0003	PŁYTKA ŁAŃCUCHA 60 MM PA 6,6	32.0	25.829999923706055	826.5599975585938
TM-45-00-3560	PROWADNICA PASA 3-039-19-0480	2.0	859.75	1719.5
TM-45-00-4201	LISTWA ROLKOWA 40Q L=2000	3.0	515.489990234375	1546.469970703125
TM-45-00-4330	MIKROGUMA P700 3x1000 MM (szt)	17.0	28.0	476.0
TM-05-00-2093	ŁOŻYSKO LEWE GARNKA 2-006-21-3671	1.0	4306.85986328125	4306.85986328125
TM-05-00-2094	ŁOŻYSKO PRAWE GARNKA 2-006-22-3671	1.0	4150.27001953125	4150.27001953125
TM-45-00-0289	SZCZOTKA L= 167	2.0	91.91999816894531	183.83999633789062
TM-45-00-0457	Dźwignia z tworzywa	4.0	816.8900146484375	3267.56005859375
TM-45-00-3444	DŹWIGNIA 3-005-08-5160 HOMAG	1.0	996.9199829101562	996.9199829101562
TM-45-00-3940	SZCZOTKA L= 160 3-014-02-1590	12.0	98.5999984741211	1183.199951171875
TM-45-00-3965	SZCZOTKA L= 120 3-014-02-5050	3.0	185.72999572753906	557.1900024414062
TM-45-00-4202	ROLKA DA=60 DI=17 B=11,5 3-047-18-3090	7.0	144.33999633789062	1010.4099731445312
TM-05-00-2090	ŁOŻYSKO H=161 3-011-12-3251	1.0	930.2100219726562	930.2100219726562
TM-35-00-0282	WRZECIONO 3-047-19-4030	1.0	253.2899932861328	253.2899932861328
TM-45-00-0204	Wałek przegubowy D=32 L=225 3-005-07-0880 	2.0	944.9600219726562	1889.9200439453125
TM-45-00-0275	Rolka transportująca kpl. D=33 H=40	8.0	452.19000244140625	3617.52001953125
TM-45-00-0922	OKŁADZINA 80X30X3 3-005-02-2510	1.0	153.35000610351562	153.35000610351562
TM-45-00-1036	ROLKA DOCISKOWA D=150 HOMAG	1.0	1285.81005859375	1285.81005859375
TM-45-00-1574	PROWADNICA LEWA 3-047-06-4590	2.0	2828.260009765625	5656.52001953125
TM-45-00-3911	TRZPIEŃ 3-022-02-4090	1.0	497.739990234375	497.739990234375
TM-45-00-3921	POWIERZCHNIA PODPOROWA 2-007-03-1120	1.0	534.3200073242188	534.3200073242188
TM-45-00-3922	TULEJA 1212 DU 4-006-02-0037	2.0	3.9700000286102295	7.940000057220459
TM-45-00-3923	PROWADNICA ŁOŻYSKA 3-517-06—8461 BARKSTE	4.0	220.0	880.0
TM-45-00-4064	PROWADNICA 3-517-06-8450 L10	2.0	2179.8798828125	4359.759765625
TM-10-15-0348	USZCZELKA PŁASKA 65,5/65X0,5	22.0	4.809999942779541	105.81999969482422
TM-45-00-0011 	ROLKA KOMPLETNA D=31 B=8  2-011-05-4560	9.0	240.82000732421875	2167.3798828125
TM-45-00-1203	OKŁADZINA CIERNA 4-007-12-0003  D=30,0 BOHRUNG=8,0	4.0	75.18000030517578	300.7200012207031
TM-45-00-1411	SPRĘŻYNA NACISKOWA 1,20X11,8X34  DIN2098 4-010-03-027	7.0	3.6600000858306885	25.6200008392334
TM-45-00-3608	OŚ LB31 3-013-01-865 HOMAG L10	2.0	518.4099731445312	1036.8199462890625
TM-45-00-4173	TULEJA HLP D=12,5 3-015-02-0830	7.0	134.4499969482422	941.1500244140625
TM-45-00-4196	WAŁEK ZDAWCZY DWUSTRONNY CHT MVD 30	6.0	75.0	450.0
TM-45-00-0261	SMAROWNICZKA  H 1 SW 9  M 8X25	50.0	7.25	362.5
TM-45-00-0916	ZGARNIAK 3-005-01-0490 B=12 L=40	20.0	16.68000030517578	333.6000061035156
TM-45-00-1375	ROLKA KPL D=20 L=15n TM-45-00-1375 L10	1.0	210.33999633789062	210.33999633789062
TM-45-00-4178	TRZPIEŃ L=31 LI=25,2 B=1,1 3-010-02-5160	20.0	49.959999084472656	999.0999755859375
TM-05-00-2165	ŁOŻYSKO KOŁNIERZOWE 4-006-05-0223	2.0	373.8699951171875	747.739990234375
TM-35-00-1037	WRZECIONO L=200 3-047-19-3520	1.0	1355.6700439453125	1355.6700439453125
TM-35-00-1038	WSKAŹNIK TYP DA04 4-022-03-0097	4.0	183.11000061035156	732.4400024414062
TM-45-00-3496	KONSOLA 1 LEWA 3-013-11-1952 KAPÓWKI 	1.0	3450.10009765625	3450.10009765625
TM-45-00-4160	UCHWYT 3-016-08-4670	2.0	330.0899963378906	660.1799926757812
TM-55-00-0367	NAKRĘTKA TR12X2 3-006-13-5490 L10	2.0	582.6599731445312	1165.3199462890625
TM-60-00-0058	RURA 3-057-18-2840	3.0	386.82000732421875	1160.4599609375
TM-15-00-0073	Pas klinowy 32x20x14645 4-007-03-0045 PRZEM	1.0	3686.489990234375	3686.489990234375
TM-15-00-0679	PASEK KLINOWY 26645x32X20X DIN 2215 KUPER II	2.0	6399.77978515625	12799.5498046875
TM-45-00-3915	WSPORNIK PASKA 2-092-76-1481	9.0	1030.780029296875	9277.01953125
TM-05-00-0760	WÓZEK SSR 25 XTB1SS	2.0	294.25	588.5
TM-35-00-0652	KOŁO łAŃCUCHOWE Z-28 1/2 T09572 3-007-11-8550 	3.0	483.739990234375	1451.2099609375
TM-35-00-0955	WRZECIONO TR 14X 4 L= 115 2-090-12-2130	2.0	351.9700012207031	703.9400024414062
TM-45-00-3087	PROWADNICA SHS30C THK+ 180L 4-006-10-3184  homag 	1.0	757.510009765625	757.510009765625
TM-45-00-3495	WÓZEK SHS30C1QZSS THK +  L-480  4-006-10-3186	1.0	1260.219970703125	1260.219970703125
TM-35-00-0167	KOŁO ZĘBATE T5 Z25 L22 3-002-18-1040 L10 	6.0	121.95999908447266	731.760009765625
TM-35-00-0277	KOŁO ZĘBATE T5 Z40 L 18 3-002-18-1030 L10 	3.0	244.3000030517578	732.9000244140625
TM-35-00-0434	KOŁO ŁAŃCUCHOWE Z=12/1 2-015-07-2620 L10	4.0	933.760009765625	3735.0400390625
TM-35-00-0935	KOŁO PASOWE T5 Z50 3-002-18-1020	4.0	278.010009765625	1112.0400390625
TM-35-00-0997	KOŁO STOŻKOWE Z=19 M= 1,5 3-002-11-0080	1.0	243.75999450683594	243.75999450683594
TM-35-00-1008	KOŁO PASOWE BARKSTED L10 3-502-18-6241	3.0	88.0	264.0
TM-35-00-1011	KOŁO ZĘBATE KM3.0 Z32 L10	2.0	62.369998931884766	124.73999786376953
TM-45-00-1033	OBUDOWA FORMFREZA	1.0	769.469970703125	769.469970703125
TM-45-00-2228	SEGMENT 3-016-19-2821	1.0	1460.68994140625	1460.68994140625
TM-45-00-3698	WAŁEK fi15 L=25 HOMAG L10	5.0	30.0	150.0
TM-45-00-3848	ROLKA D=45 B=18 2-044-01-0010	1.0	322.7300109863281	322.7300109863281
TM-05-00-1168	Tuleja docisku  L10 3-008-08-0800	12.0	33.70000076293945	404.3999938964844
TM-35-00-0039	Koło pasowe D60	7.0	239.61000061035156	1677.27001953125
TM-45-00-0015	WAŁEK KLEJOWY QA34 T=1,15 M 3-001-23-6252	4.0	3171.010009765625	12684.0400390625
TM-45-00-0295	ROLKA CIĄGNĄCA D=33,2X40H 2-007-11-1280  L10	2.0	268.95001220703125	537.9000244140625
TM-45-00-1708	DŹWIGNIA HOMAG 3-005-08-0570	2.0	321.92999267578125	643.8599853515625
TM-45-00-2129	DŹWIGNIA 3-005-08-2160 L37	2.0	327.1000061035156	654.2000122070312
TM-45-00-2130	SPRĘŻYNA RAMIENI D=2,8X9,8 L10 4-010-08-0014	10.0	40.33000183105469	403.29998779296875
TM-45-00-2131	SPRĘŻYNA RAMIENI D=2,8X9,8 2,5 L 10 4-010-08-0015	10.0	33.40999984741211	334.1000061035156
TM-45-00-3902	PROWADNICA 3-038-06-8510	2.0	1285.3800048828125	2570.760009765625
TM-45-00-3924	PROWADNICA 3-038-06-7660 L10	2.0	845.3300170898438	1690.6500244140625
TM-35-00-0983	WRZECIONO 3-047-19-0150	1.0	258.760009765625	258.760009765625
TM-45-00-1770	KONSOLA PRAWA KAPÓWKI 3-013-11-1972 L10	1.0	2504.18994140625	2504.18994140625
TM-45-00-2122	SANKI 3-010-19-8050	6.0	339.1300048828125	2034.800048828125
TM-45-00-2143	TARCZA OBROTOWA LS0821 4-006-06-0027	4.0	7.920000076293945	31.68000030517578
TM-45-00-2334	SANIE 3-010-19-7951	2.0	791.72998046875	1583.4599609375
TM-45-00-3047	KONSOLA LEWA 3-013-11-1951 gorenie	1.0	4068.800048828125	4068.800048828125
TM-45-00-3060	KONSOLA PRAWA KAPÓWKI 3-013-11-1962 GORENIE	1.0	5277.39013671875	5277.39013671875
TM-45-00-3803	SANIE 3-010-19-7941	1.0	869.5399780273438	869.5399780273438
TM-45-00-3804	TARCZA OSIOWA AS 0821 4-006-06-0026	22.0	4.309999942779541	94.77999877929688
TM-45-00-3805	PŁYTA 3-033-16-3670	4.0	181.9600067138672	727.8400268554688
TM-45-00-3806	SEGMENT 3-016-19-2811	3.0	1435.4300537109375	4306.2900390625
TM-55-00-0366	NAKRĘTKA M8X1 5,6 VERZ 4-002-13-0010	27.0	0.7799999713897705	21.059999465942383
TM-55-00-0410	NAKRĘTKA 2-090-11-1080	2.0	629.4400024414062	1258.8800048828125
TM-55-00-0499	WKRĘT BEZ ŁBA M 6X25 4-001-13-0014	12.0	0.7300000190734863	8.760000228881836
TM-15-00-0219	PASEK KLINOWY 32X20X17645 4-007-05-0062 Kuper I L10 	1.0	3861.989990234375	3861.989990234375
TM-35-00-0800	PRZEKŁADNIA ŚLIMAK. I=2,5 M=9Nm L 10 4-065-01-0131 Baß antriebstechnik SG 021-03/000	2.0	2575.030029296875	5150.06005859375
TM-35-00-0887	REDUKTOR ŚLIM 1SI31 I=40 60391400 NORD L10	2.0	510.0	1020.0
TM-45-00-0383	Rolka 3-037-18-3900	13.0	78.8499984741211	1025.030029296875
TM-45-00-1393	RAMIĘ NAPINACZA SE15	3.0	85.0	255.0
TM-45-00-1394	RAMIĘ NAPINACZA SE11 	3.0	72.52999877929688	217.58999633789062
TM-45-00-1971	PROWADNICA FREZÓW 3-047-06-6852	1.0	717.5999755859375	717.5999755859375
TM-45-00-1972	PROWADNICA LEWA FREZÓW  3-047-06-6862	1.0	804.739990234375	804.739990234375
TM-45-00-3623	KRĄŻEK ZWROTNY 2-212-33-1160 PASA L10	4.0	625.3599853515625	2501.43994140625
TM-45-00-3888	NOŻYCE ODCINAJĄCE 2-013-13-1100 L10	1.0	11391.8603515625	11391.8603515625
TM-15-00-0213	PAS KLINOWY PKR 32X20X20645 LI DIN 2215 L-10 OPTIBELT	3.0	4372.77978515625	13118.330078125
TM-15-00-0254	PAS ZĘBATY HTD  55-14M PU LL STELL	4.0	105.5	422.0
TM-15-00-0417	PAS ZĘBATY 25 T10 OTWARTY (MB)	28.0	29.25	819.0
TM-45-00-4226	WAŁ TAŚMY TRANSPORTOWEJ ALFAMATIC KPL	1.0	1780.0	1780.0
TM-65-00-0666	WĄŻ IBERFLEX DN 25x33 WEMHONER	20.0	26.0	520.0
TM-55-00-0477	ŚRUBA TRAPEZOWA TR20X4 PODNOŚNIKA ima/ kuper	5.0	180.0	900.0
TI-00-00-0141	MAT IZOLACYJNY PIŁY 75.186.464/2 10691650 ima	9.0	55.369998931884766	498.3299865722656
TM-35-00-0956	KOŁO ŁAŃCUCHOWE 08B-1 10698375	1.0	201.83999633789062	201.83999633789062
TM-35-00-0963	KOŁO ŁAŃCUCHOWE 10740425	4.0	185.92999267578125	743.719970703125
TM-35-00-0969	KOŁO ZĘBATE 10678371 IMA	1.0	348.2900085449219	348.2900085449219
TM-35-00-1042	KOŁO ZEBATE m=2,5/Z40/ZB=15 10678343	3.0	297.25	891.75
TM-45-00-3706	TARCZA 799006 IMA	1.0	12.220000267028809	12.220000267028809
TM-45-00-3900	BLACHA STOŁU IMA 10700795	2.0	202.4600067138672	404.9200134277344
TM-45-00-3932	WAŁ IMA 10737178	1.0	162.17999267578125	162.17999267578125
TM-45-00-4167	TRZPIEŃ O25H11x41.5 10678318	3.0	65.97000122070312	197.91000366210938
TM-45-00-4168	TRZPIEŃ O25H11x40 10678316	1.0	74.5999984741211	74.5999984741211
TM-45-00-4169	WPUST PASOWANY 6x6x20 00000902	1.0	1.3799999952316284	1.3799999952316284
TE-50-00-0469	PRZYŁĄCZENIE 10542853	10.0	34.04999923706055	340.5
TM-05-00-2174	TULEJA ŚLIZGOWA PAP 3015 E90	17.0	15.600000381469727	265.20001220703125
TM-45-00-1749	ZASUWA 4,9X22X22 757428 IMA	5.0	206.30999755859375	1031.550048828125
TM-45-00-3529	SPRĘŻYNA DOCISKOWA 00021557 IMA	10.0	10.460000038146973	104.5999984741211
TM-45-00-3968	TARCZA O2/O15/1 00045600	10.0	0.7799999713897705	7.800000190734863
TM-45-00-3969	TARCZA O30/O15.5/1.5 00221347	20.0	14.039999961853027	280.79998779296875
TM-45-00-3970	TARCZA O50/O40/0.5 00025120	30.0	0.6600000262260437	19.799999237060547
TM-45-00-4013	TULEJA B90 12/14X15 IMA	30.0	9.5	285.0
TM-45-00-3233	MOCOWANIE FREZA 246260	1.0	780.72998046875	780.72998046875
TM-45-00-3272	MOCOWANIE FREZA 246261	1.0	738.1799926757812	738.1799926757812
TM-45-00-3273	PROWADZENIE OBRZEŻA 10766372	4.0	580.489990234375	2321.9599609375
TM-45-00-3420	PROWADZENIE OBRZEŻA 10766373	4.0	580.489990234375	2321.9599609375
TM-45-00-3462	DOCISK 10686504 OBRZEŻA IMA	2.0	417.7200012207031	835.4400024414062
TM-45-00-3884	PROWADNICA O.L. 12x30x55/M8 10834790	2.0	281.9100036621094	563.8200073242188
TE-60-00-0327	ELEMENT GRZEJNY 60x150x165 00781358	1.0	1710.7099609375	1710.7099609375
TM-10-15-0886	USZCZELKA PŁASKA PTFE IMA 727218	3.0	703.1799926757812	2109.5400390625
TM-45-00-1836	PRZECIWNÓŻ FI 6,5 10692654	4.0	719.1599731445312	2876.639892578125
TM-45-00-3809	NARZĘDZIE TNĄCE IMA 10746365	2.0	3926.85009765625	7853.68994140625
TM-45-00-4004	KOŁNIERZ NOŻA IMA 10672213	1.0	1713.739990234375	1713.739990234375
TM-45-00-3859	PŁYTA 40x18x40 00773057	2.0	175.52999877929688	351.05999755859375
TM-45-00-3860	ZAMKNIĘCIE 40x43x70 00200242	2.0	724.010009765625	1448.02001953125
TM-45-00-3861	WAŁ 71 00773056	2.0	197.02999877929688	394.05999755859375
TM-45-00-3862	DŹWIGNIA 20/75x9/25x20 00773242	3.0	327.8599853515625	983.5700073242188
TM-45-00-3863	TRZPIEŃ 00235250	2.0	60.310001373291016	120.62000274658203
TM-45-00-3882	SPRĘŻYNA DdO1.7 DeO12.4 L0=45/9.5 025836	5.0	39.75	198.75
TM-45-00-3883	SPRĘŻYNA DdO2.5 DeO20 L0=58/7.5 10505189	4.0	59.40999984741211	237.63999938964844
TM-15-00-0425	PAS KLINOWY D32X20/17530 LI BIAŁY	2.0	4308.16015625	8616.3095703125
TM-15-00-0515	PAS KLINOWY BIAŁY D32CONX20X9000 Li FBA IMA	2.0	2019.0	4038.0
TM-45-00-3500	PŁYTA PODNOSZĄCA 6X250X606 11434217	2.0	952.9199829101562	1905.8399658203125
TM-45-00-2011	NAKRĘTKA ŚRUBY POCIĄGOWEJ 10606781	1.0	1286.3800048828125	1286.3800048828125
TM-45-00-3054	PROWADZENIE FREZA 10633665 IMA	5.0	1207.760009765625	6038.77978515625
TM-45-00-3055	PROWADZENIE FREZA 10633667 IMA	5.0	1227.77001953125	6138.830078125
TM-45-00-3286	TULEJA 30x23x70 10000526 Meinert 	2.0	176.9499969482422	353.8999938964844
TM-45-00-3450	MOCOWANIE CZUJNIKA FBA W12L monting M12x1 wenglor 10688040	2.0	237.11000061035156	474.2099914550781
TM-45-00-3487	WAŁ BOXERA M15X1 10654412	1.0	165.24000549316406	165.24000549316406
TM-45-00-3489	PŁYTA BOKSERA 10x40x60 10670637	1.0	233.8699951171875	233.8699951171875
TM-45-00-3490	PŁYTA BOKSERA 15x55x109 10670639	1.0	338.1099853515625	338.1099853515625
TM-55-00-0474	ŚRUBA BOKSERA M16X330 10654433	1.0	405.510009765625	405.510009765625
TM-55-00-0475	NAKRĘTKA M16X2 10654112	1.0	375.8599853515625	375.8599853515625
TM-10-10-0585	TŁOCZYSKO ¤ 10H6/121/Bo-¤5,1 228088	4.0	186.24000549316406	744.9600219726562
TM-45-00-4279	TULEJA ¤25F7x22/SW22 782550	4.0	154.0	616.0
TM-45-00-3477	ROLKA NAPĘDOWA IMA POM przed obrotnicą 	6.0	70.0	420.0
TM-45-00-3483	PODPORA PRZEKŁADNI 10781747 MAINERT	1.0	2001.4100341796875	2001.4100341796875
TM-15-00-0563	PAS KLINOWY 32x20x24000 1063049 IMA II 	3.0	5592.490234375	16777.470703125
TM-35-00-0972	PRZEKŁADNIA ŚRUB-KUL 10588154	3.0	7845.02978515625	23535.08984375
TM-35-00-0958	KOŁO ŁAŃCUCHOWE FBA 10592164	2.0	13851.1796875	27702.359375
TM-45-00-3566	TARCZA FBA 10788906 15X245.5X344	2.0	8325.23046875	16650.4609375
TM-45-00-3976	SPRĘŻYNA 10003532 FI1.25/FI16/FI17.25	6.0	10.279999732971191	61.68000030517578
TM-45-00-3977	LISTWA 0610379 20X30X240	1.0	525.0	525.0
TM-05-00-1914	TULEJA EGB7070-E40 ina 10747634	4.0	108.80999755859375	435.239990234375
TM-10-15-0966	USZCZELNIENIE JEDNOWARGOWE O70/O78x5 00026103	6.0	55.25	331.5
TM-35-00-0859	WRZECIONO FBA IMA 00216877 IMA	1.0	8695.0	8695.0
TM-45-00-3594	TARCZA DN- O12/O24/ O13/4.6 00007113	9.0	6.239999771118164	56.15999984741211
TM-45-00-3595	TULEJA M20X1/O14.2X21 10724162	10.0	77.25	772.5
TM-45-00-3716	SPRĘŻYNA 10704341	13.0	47.099998474121094	612.2999877929688
TM-45-00-3772	ROLKA O15x45 10472243	10.0	11.319999694824219	113.19999694824219
TM-55-00-0479	PODKŁADKA STOŻKOWA O14.2 00007115	7.0	5.340000152587891	37.380001068115234
TM-35-00-0587	ŚRUBA TR28x5 L=160 PODNOSZENIE STRONY 10632832 IMA 	1.0	280.4700012207031	280.4700012207031
TM-35-00-0588	KOŁO ZĘBATE STOŻ. M3 z=19 d=20 10571311 IMA	3.0	220.7100067138672	662.1300048828125
TM-35-00-0589	KOŁO ZĘBATE STOŻ.  M3 z=19 d=20 10571306 IMA	2.0	279.8399963378906	559.6799926757812
TM-45-00-3715	ZESPÓŁ ROLKOWY 15x250/O50/5Hub 10627362	3.0	3171.93994140625	9515.8203125
TM-45-00-3159	CHWYTAK 10703012 IMA	2.0	780.2999877929688	1560.5999755859375
TM-45-00-1226	PŁYTKA ZABIERAKA CZTEROKĄTNA 10631615	7.0	105.94999694824219	741.6500244140625
TM-45-00-1319	ROLKA FPRO-50-15-22-K06-11650 10802413	26.0	24.559999465942383	638.5599975585938
TM-45-00-3088	WSPORNIK UCHWYTU ELESA PROW. SPR.V-12-A 419755 IMA 	1.0	52.02000045776367	52.02000045776367
TM-45-00-3769	ROLKA 25/O71 00776169	10.0	154.5	1545.0
TM-45-00-4210	BLACHA ZGARNIAJĄCA 10679102	4.0	81.83999633789062	327.3599853515625
TM-45-00-3744	DŹWIGNIA PRZECHYLNA KPL 10641907	100.0	207.47999572753906	20748.0
TM-45-00-3828	WAGON HIWIN HGW25H 10753642	8.0	802.219970703125	6417.72021484375
TM-45-00-3829	SZYNA PROWADZĄCA 25x2396 10753589	2.0	2205.010009765625	4410.02001953125
TM-45-00-2315	KÓLKO TASTUJĄCE PODWÓJNE 234167 ima	1.0	2638.570068359375	2638.570068359375
TM-45-00-3723	ROLKA PASA DOCISKOWEGO 10697171	36.0	39.7400016784668	1430.6400146484375
TM-45-00-3742	ROLKA 10738941 IMA COMBIMA	2.0	1018.9099731445312	2037.8199462890625
TM-55-00-0531	ŚRUBA Z ŁBEM WALCOWYM M2,5x16 00012832	4.0	0.75	3.0
TM-45-00-1865	SPRĘŻYNA NACISKOWA D4 Dw16 Dz24 L106 Zc14  10635588	11.0	25.510000228881836	280.6600036621094
TM-45-00-1866	TRZPIEŃ  10502913	20.0	144.88999938964844	2897.800048828125
TM-45-00-1894	TRZPIEŃ ZWROTNY 10578282 IMA	7.0	66.19999694824219	463.3999938964844
TM-45-00-1901	ROLKA NAPINACZA  D40/27x60 10563349 IMA	11.0	78.2699966430664	860.9299926757812
TM-45-00-1909	BLACHA ZGARNIAJĄCA 10752267	12.0	68.06999969482422	816.8400268554688
TM-45-00-3311	ROLKA IMA 10642389	10.0	35.63999938964844	356.3800048828125
TM-45-00-3702	TRZPIEŃ GŁÓWNEGO DOCISKU SPRĘŻYSTY  15X122/M4X12 10772526	5.0	215.92999267578125	1079.6500244140625
TM-45-00-3714	ZGARNIACZ 20x24.2x51.2/t=0.5 11416458	7.0	33.25	232.75
TM-05-00-1917	TULEJA PG40 44 20 F 10624481 ima	8.0	5.25	42.0
TM-35-00-0355	SPRZĘGŁO PK-NA44.25.60/5-A1-A1-SO	3.0	1747.8499755859375	5243.5400390625
TM-35-00-0662	SPRZĘGŁO 77997 COMBIMA II	2.0	1705.0	3410.0
TM-45-00-1748	WAŁ SPRZ. 20H6/56/15,000J6 200581	1.0	513.219970703125	513.219970703125
TM-45-00-2201	TULEJA 12/14/12 77120	10.0	9.739999771118164	97.4000015258789
TM-45-00-3372	URZĄDZENIE NASTAWCZE 10700548 IMA	1.0	1810.1400146484375	1810.1400146484375
TM-45-00-3724	ZAMEK GARNKA KLEJOWEGO 10699177	1.0	3736.81005859375	3736.81005859375
TM-10-15-0618	WTYK ŁĄCZIKA KS2-M5-A 531658	8.0	12.25	98.0
TM-10-15-1056	PIERŚCIEŃ 10x6.5x5 00748247	4.0	8.260000228881836	33.040000915527344
TM-45-00-0000	UCHWYT 30X16X30 10586338 Garnek Klejowy IMA	2.0	82.19999694824219	164.39999389648438
TM-45-00-1415	WAŁEK KLEJOWY 50,0/1,60=T  773578 IMA	2.0	1324.25	2648.5
TM-45-00-1724	PROWADNICA ZBIOR KLEJU PRAWA 757894	2.0	704.72998046875	1409.4599609375
TM-45-00-1725	PROWADNICA ZBIOR KLEJU LEWA 757893	2.0	697.6099853515625	1395.219970703125
TM-45-00-2166	PŁYTA CZOŁOWA LEWA 727737	2.0	797.27001953125	1594.5400390625
TM-45-00-2167	PŁYTA CZOŁOWA PRAWA	4.0	800.47998046875	3201.919921875
TM-45-00-2275	SZYNA POMOCNICZA PRAWA 747440 garnka	2.0	152.10000610351562	304.20001220703125
TM-45-00-2276	SZYNA POMOCNICZA LEWA 747439 GARNKA	2.0	145.6300048828125	291.260009765625
TM-45-00-3022	PŁYTA J.N. 15x25x120 10747344 Garnek klejowy IMA	4.0	136.02999877929688	544.1199951171875
TM-45-00-3023 	DŹWIGNIA GARNKA KLEJOWEGO . 21x20x85 10769144  IMA	6.0	343.0199890136719	2058.1201171875
TM-45-00-3549	KĄTOWNIK GARNKA 70/50x3/20x3 00727487	3.0	48.91999816894531	146.75999450683594
TM-45-00-3550	KĄTOWNIK GARNKA 70/58x3/23x3 00727488	3.0	66.19999694824219	198.60000610351562
TM-45-00-3581	PŁYTA O.L. 15x20x120 10747298	4.0	112.62999725341797	450.5199890136719
TM-45-00-3582	DŹWIGNIA O.L. 21x20x85 10769146	2.0	291.70001220703125	583.4000244140625
TM-45-00-3580	SZCZOTKA D60/100 10638527	2.0	360.3900146484375	720.780029296875
TM-45-00-3198	ROLKA IMA 10452190	8.0	621.8699951171875	4974.9599609375
TM-45-00-3827	ROLKA MAG OBRZEŻA IMA 10426376	12.0	308.70001220703125	3704.39990234375
TM-45-00-3847	ROLKA fi50x50 00763823	12.0	252.74000549316406	3032.8798828125
TM-55-00-0156	NAKRĘTKA KULOWA R150224085 STR IMA 	2.0	2779.0	5558.0
TM-15-00-0736	PAS HTD T=3M/Z130/9x390 00035978 IMA	2.0	124.30000305175781	248.60000610351562
TM-15-00-0737	PASEK ZĘBATY HTD T=5M/Z133/15x665 48377	4.0	70.63999938964844	282.55999755859375
TM-45-00-1170	ROLKA PODAJĄCA D27/D12x45 10689636 ima	4.0	196.10000610351562	784.4000244140625
TM-45-00-1171	ROLKA DOCISKOWA D27/D14x45 10686180 ima 	2.0	463.4700012207031	926.9299926757812
TM-45-00-3206	ROLKA PODAJACA 27X45/12 MET 10777263 ima	4.0	361.7200012207031	1446.8699951171875
TM-45-00-3819	KLOCEK MAG. OBRZEŻA IMA 10698788	10.0	79.58000183105469	795.7999877929688
TM-45-00-4237	TRZPIEŃ O12H6x41/SW19/M12x14 10602738	8.0	79.77999877929688	638.239990234375
TM-05-00-2197	KLOCEK ŁOŻYSKOWY J.N. 10676373	2.0	767.9199829101562	1535.8399658203125
TM-05-00-2198	KLOCEK ŁOŻYSKOWY O.L. 10676374	2.0	767.9299926757812	1535.8599853515625
TM-10-10-0518	ŚRUBA SIŁOWNIKA 10711225 IMA	9.0	90.27999877929688	812.52001953125
TM-35-00-0836	ŚRUBA M12/TR16x4x221/SW19 10466550	3.0	179.85000610351562	539.5399780273438
TM-45-00-3008	NAKRĘTKA TR16X4/25H6/30 10560606	3.0	493.239990234375	1479.719970703125
TM-10-15-0945	USZCELKA 00010193 4-012-06-0009	4.0	8.239999771118164	32.959999084472656
TM-45-00-2128	PROWADNIK OBRZEŻA 12X30X55/51=R 10710227 ima	2.0	333.760009765625	667.52001953125
TM-45-00-3098	TARCZA HAMULCA 20x5,5x5,5 00738647 ima	1.0	12.9399995803833	12.9399995803833
TM-45-00-3099	DOCISKACZ HAMULCA OBRZEZA DRUGOSTRONNY 00720177 IMA	4.0	23.950000762939453	95.80000305175781
TM-45-00-3231	WAŁ O12H6x198/M6 10623305 IMA	1.0	152.47000122070312	152.47000122070312
TM-45-00-3562	OŚ AGREGATU 00713183	2.0	180.72999572753906	361.4599914550781
TM-45-00-4238	ZABIERAK Formt 11SMnPb30+C 1.0718 782245	1.0	204.58999633789062	204.58999633789062
TM-55-00-0546	SRUBA Z LBEM WALCO. M3x10/8.8/ISK 61781	1.0	1.2899999618530273	1.2899999618530273
TM-45-00-3011	UCHWYT 15x70x210/M6 10729869 IMA	2.0	575.760009765625	1151.52001953125
TM-45-00-3209	ROLKA J.N IMA 10752489/100266722	2.0	1784.9200439453125	3569.840087890625
TM-35-00-0926	KOŁOZĘBATE 5M/Z26 00216008	9.0	241.32000732421875	2171.889892578125
TM-45-00-3075	PROWADNICA 10602753	4.0	456.010009765625	1824.0400390625
TM-45-00-3173	DOCISK PASA IMA 10699110 ¤36/105HUB IMA	2.0	1729.8299560546875	3459.659912109375
TM-10-05-0818	ZAWÓR E1416/94-2C 74795	4.0	227.72999572753906	910.9199829101562
TM-35-00-0925	KOŁO ZĘBATE 5M/Z40/20 10603000 	1.0	408.4700012207031	408.4700012207031
TM-35-00-0995	TARCZA ZĘBATA 10425144	5.0	153.5500030517578	767.75
TM-10-05-0712	DYSZA STOŁU 20x18x15	462.0	4.130000114440918	1908.1199951171875
TM-45-00-3583	PROWADNICA BOXERA 10573757 25X176	2.0	207.2899932861328	414.5799865722656
TM-05-00-2139	SZYNA PROWADZĄCA GR.15x90/H 10682355	4.0	121.05999755859375	484.239990234375
TM-05-00-2140	WÓZEK PROWADZĄCY GR.15/H/C2 10665843	4.0	442.5400085449219	1770.1600341796875
